id,fileName,details,type,previewsMirrors,path,fileMirrors
XEYE_1fb0db9a-3f92-4879-9f0a-1e81604d4dbf,Temporada 1 Episodio 9: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 9: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDSGdb4IkH8nRm8ssfQ8_OxUAGdmZ-AAI3AgACEoyBR5SbhCE5gdG8NgQ""}"
XEYE_05a6ae7c-1384-45ac-bdb2-e8ef49724a67,Temporada 1 Episodio 10: Los.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 10: Los.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDSWdb4Im6sYKRkTVPpBRDZBddAeVgAAI5AgACEoyBR2KH14wQ6OTWNgQ""}"
XEYE_bff4358e-5f31-459b-8c38-471dee52c427,Temporada 1 Episodio 11: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 11: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDSmdb4IkGbwKLoX-SCxhMHn2c-qYKAAI6AgACEoyBR-c69f2at5WvNgQ""}"
XEYE_7c82cb5a-23b9-46c4-bf95-d9ff992140ec,Temporada 1 Episodio 12: Súper.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 12: Súper.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDS2db4InGfLIE7FaLpdN1d3h2MSN0AAJBAgACEoyBR3ewD0iRgP5bNgQ""}"
XEYE_00323c1e-2a17-4428-8ab6-15befaede4dc,Temporada 1 Episodio 13: Hoy.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 13: Hoy.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDTGdb4IldnsFGS0I1J6jIdV_x4UKXAAJSAwACEoyJR_syTo6jLzQZNgQ""}"
XEYE_c258aa16-f8f1-455e-8bfe-7cb0701595d3,Temporada 1 Episodio 14: ¡Pozo.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 14: ¡Pozo.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDTWdb4ImoHBvkvaaGQNQ4b7T6EQqAAAJTAwACEoyJRxKxHURfHtNANgQ""}"
XEYE_f004fc77-f4bc-4f68-bae6-fe75b3704d06,Temporada 1 Episodio 15: En.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 15: En.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDTmdb4InFAQ612MAqZKEeaEHlFL-IAAJdAwACEoyJR8twrGsTr7GMNgQ""}"
XEYE_2b7ec89e-ea2f-4fc9-b256-a93a927e54ab,Temporada 1 Episodio 16: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 16: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDT2db4IkH_OwnEWTZNBKk4vzNFHifAAJeAwACEoyJR5JTQrBTXF7YNgQ""}"
XEYE_32673e4f-396d-47f2-ba86-af13e19fcdb9,Temporada 1 Episodio 17: Locura.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 17: Locura.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDUGdb4ImXVQTrtWl_hKQ0PcJbNA1DAAJfAwACEoyJRzrgSpvsHuQqNgQ""}"
XEYE_093b95ab-dbc2-477e-ab57-4cc49daca6fe,Temporada 1 Episodio 18: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 18: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDUWdb4ImrBN5WhzVAM0fYJHVpLS4cAAJiAwACEoyJRy10urna4jlDNgQ""}"
XEYE_f5243926-7f6d-4b9c-8712-b7c3d59cedb0,Temporada 1 Episodio 19: Fuga.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 19: Fuga.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDUmdb4In79uW9L1K_1_Z0tiauAhwHAAJmAwACEoyJR__CQ9dJO0HiNgQ""}"
XEYE_76a0c26d-3a94-4ca1-8c8b-6ab73cea9394,Temporada 1 Episodio 20: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 1/Temporada 1 Episodio 20: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDU2db4InAzqsSBFmTVM2IvkplWQzXAAJyAwACEoyJR8R85KR9ZfpcNgQ""}"
XEYE_3d9b03d9-e9ea-47cb-8a61-3b6ee8747570,temporada 2,,FOLDER,,XEYE:/Series/Gravity Falls/temporada 2/,
XEYE_d0c5c0c1-41db-459b-a239-2498d8b12623,Temporada 2 Episodio 1: Karaoke.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 1: Karaoke.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDXWdcNaOBdL0t53MQFZdl19szhzRXAAIFAwACOdWZR617kXy1BWK_NgQ""}"
XEYE_13c88360-1524-4da8-9a84-013a05bc988f,Temporada 2 Episodio 2: Visita.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 2: Visita.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDXmdcNaPbIz7pHpWrAgWeZOYdj-IQAAILAwACOdWZR-U8p1iNMiE1NgQ""}"
XEYE_4ed96188-3979-4466-aa8c-426582b770aa,Temporada 2 Episodio 3: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 3: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDX2dcNaM6GF6fJ4RM0jEE-JcB5nJyAAIQAwACOdWZRyw-qMLBfqceNgQ""}"
XEYE_a49056b0-2061-4c22-a70a-90491391232f,Temporada 2 Episodio 4: Amor.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 4: Amor.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDYGdcNaNpK2Qf3tUPhhIsFyqtSMkOAAJkAgACLe6ZRzXCZRNakC5YNgQ""}"
XEYE_0a7fb38d-5909-4320-91c9-30d32c93e4f4,Temporada 2 Episodio 5: Soos.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 5: Soos.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDYWdcNaOhPILAZK82AiXmhaWRiYt5AAJlAgACLe6ZR3uq7JocaLC2NgQ""}"
XEYE_ca9dfc1c-001b-4079-867b-5637f75242ff,Temporada 2 Episodio 6: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 6: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDYmdcNaOdd7BSXno7FHYHDY6UZ6AKAAJsAgACLe6ZR5paTAqgcAvHNgQ""}"
XEYE_5358b869-50d0-42f9-9d5f-32d83b4ef0ae,Temporada 2 Episodio 7: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 7: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDY2dcNaMUy-WkdC6N2OrVX3wbVfrDAAIIAgACLe6hRw60nBdqqSpxNgQ""}"
XEYE_71951275-0ecc-4f48-9502-2163303d2d7a,Temporada 2 Episodio 8: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 8: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDZGdcNaNG9UCipzfVgJSN2I5aZ95AAAIRAgACLe6hRyvoklgt_nfaNgQ""}"
XEYE_437f31c0-2c06-4432-9e6c-86d20576c135,"Temporada 2
Episodio 9: Cupido.video",,VIDEO,{},"XEYE:/Series/Gravity Falls/temporada 2/Temporada 2
Episodio 9: Cupido.video","{""@xeye_1_bot"":""BAACAgEAAxkBAAIDZWdcNaOw6QPRbQdoAdpicH4-oUAhAAIaAgACLe6hRx7SVgo0r9OENgQ""}"
XEYE_dc74ada3-06d1-4660-873e-4c80a765f994,Temporada 2 Episodio 10: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 10: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDZmdcNaOMdKIh9ISKNaLBK7fBAQaFAAIeAgACLe6hR90MB3rPoqkxNgQ""}"
XEYE_a8446f0f-36e6-4c75-94cf-9adf10f3dcc0,Temporada 2 Episodio 11: Él.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 11: Él.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDZ2dcNaOuts3QYGWhEDG43wU11JtzAAIgAgACLe6hR56VKRlTo6lLNgQ""}"
XEYE_dcb46131-7498-4510-a3d7-fe9009f9959b,Temporada 2 Episodio 12: La.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 12: La.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDaGdcNaM8bcKWrxwnp0UiZRyCbmc8AAIjAgACLe6hR2SJtpY0fIaMNgQ""}"
XEYE_b924c093-3e46-4d3b-8637-484b2a45d25a,"Temporada 2 Episodio 13: Calabozos,.video",,VIDEO,{},"XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 13: Calabozos,.video","{""@xeye_1_bot"":""BAACAgEAAxkBAAIDaWdcNaPP1lVvuPPySGr2akRoM8o1AAIkAgACLe6hR_RHPm74Zsj-NgQ""}"
XEYE_6e2e4c40-b772-43a9-97bb-5ffa1bce92b2,Temporada 2 Episodio 14: Un.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 14: Un.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDamdcNaMvX4yvx4MUty7lbZJYlC4LAAIlAgACLe6hR9vV5mkIEXRHNgQ""}"
XEYE_3916bdae-b83f-4a90-8242-9031d806662d,Temporada 2 Episodio 15: El.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 15: El.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDa2dcNaMtwvYlOBQbEBlIkNfXuJTeAAImAgACLe6hR5F0oVBJ5PDoNgQ""}"
XEYE_1ad2708d-c256-4fb5-baca-6dc55d5be98a,Temporada 2 Episodio 16: Atracciones.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 16: Atracciones.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDbGdcNaOtzZqnVwABzehJ_B1JEz4NrAACJwIAAi3uoUe0cn2UWHTSwDYE""}"
XEYE_ce4733b5-a300-40c5-be52-e6efad86d4c4,Temporada 2 Episodio 17: Dipper.video,,VIDEO,{},XEYE:/Series/Gravity Falls/temporada 2/Temporada 2 Episodio 17: Dipper.video,"{""@xeye_1_bot"":""BAACAgEAAxkBAAIDbWdcNaMe0oN93GKo7NNWjdSwRrdsAAIsAgACLe6hR3Ycix3yFrOHNgQ""}"
